tree_id,pathogen_id,date_detected
138000,2,2021-08-21
138000,3,2024-04-10
138003,8,2021-08-14
138008,8,2025-08-24
138013,1,2024-07-26
138016,2,2023-05-30
138020,10,2021-12-31
138022,4,2023-02-10
138026,8,2023-07-27
138047,8,2023-07-27
138049,8,2025-08-14
138058,2,2021-04-28
138090,2,2022-08-17
138092,6,2023-12-31
138099,8,2023-06-05
138112,4,2022-08-29
138121,8,2023-11-06
138122,8,2024-11-10
138132,3,2023-09-08
138139,3,2021-08-02
138143,8,2023-07-12
138154,9,2023-12-23
138171,1,2022-04-20
138173,8,2021-10-03
138185,10,2022-10-15
138194,8,2022-06-04
138197,8,2023-04-23
138207,8,2024-01-27
138226,3,2023-03-04
138227,8,2023-09-05
138236,8,2022-01-09
138241,8,2026-02-08
138243,2,2023-09-17
138249,3,2023-02-08
138263,8,2021-06-17
138270,3,2021-04-14
138273,8,2022-12-21
138287,2,2022-09-06
138288,3,2025-10-14
138308,2,2025-06-22
138315,8,2023-06-19
138331,8,2021-07-07
138335,3,2023-10-14
138344,1,2023-06-15
138355,8,2023-09-14
138366,8,2022-12-23
138368,4,2022-09-07
138370,7,2025-02-18
138397,8,2024-07-18
138402,8,2025-11-02
138404,8,2023-06-15
138414,3,2024-02-13
138430,2,2023-04-04
138434,3,2024-08-31
138446,3,2026-02-05
138463,8,2022-03-15
138465,2,2023-07-08
138482,6,2025-04-06
138486,3,2022-08-03
138494,3,2024-08-09
138503,1,2021-09-18
138518,8,2024-01-24
138528,7,2023-12-25
138529,1,2023-08-28
138531,8,2022-06-10
138534,8,2024-09-24
138536,5,2023-11-20
138548,2,2025-10-20
138565,4,2024-12-20
138584,1,2022-07-13
138588,1,2023-12-14
138597,8,2026-01-29
138614,8,2025-09-23
138647,4,2026-01-25
138652,4,2024-04-03
138653,2,2022-05-27
138654,6,2022-11-11
138660,8,2021-12-21
138671,8,2025-01-11
138675,3,2023-11-18
138675,2,2023-07-30
138681,8,2024-04-13
138710,8,2023-09-25
138719,8,2022-07-30
138730,8,2021-09-17
138731,8,2022-06-17
138734,8,2024-04-23
138743,6,2023-09-06
138746,8,2026-01-13
138757,4,2021-05-25
138789,10,2024-04-17
138793,8,2024-08-05
138802,1,2025-03-27
138808,8,2025-11-13
138810,8,2021-07-19
138812,2,2024-06-04
138813,8,2023-02-21
138814,4,2024-07-18
138823,8,2021-12-03
138827,3,2024-08-11
138834,7,2025-07-04
138835,4,2022-07-10
138850,1,2025-10-13
138855,3,2025-09-25
138857,8,2023-02-06
138859,2,2025-07-09
138865,8,2021-04-20
138866,8,2021-04-12
138867,8,2021-09-12
138875,8,2022-10-30
138876,8,2025-11-26
138880,8,2021-11-13
138900,1,2023-03-07
138901,1,2024-09-25
138905,8,2023-09-07
138930,6,2023-05-22
138933,4,2021-07-14
138942,8,2025-12-18
138954,1,2025-11-18
138966,8,2024-09-04
138968,4,2023-05-08
138970,1,2022-12-22
138977,1,2021-06-13
138980,3,2023-10-04
138991,1,2024-01-07
139007,8,2022-02-23
139013,8,2023-11-20
139016,8,2022-04-23
139020,1,2021-08-08
139025,8,2022-08-31
139034,8,2022-08-03
139047,8,2025-05-14
139048,8,2024-09-24
139060,9,2023-03-06
139067,8,2022-04-20
139068,1,2025-12-21
139082,8,2023-08-03
139089,2,2025-02-01
139090,8,2023-06-18
139092,8,2026-01-04
139105,8,2024-04-03
139126,8,2022-08-09
139130,8,2021-10-31
139174,8,2023-09-15
139178,8,2021-10-27
139185,1,2023-07-04
139189,8,2022-02-25
139200,8,2022-12-16
139206,6,2021-08-09
139207,8,2024-11-19
139219,8,2022-03-22
139224,1,2023-05-23
139244,3,2024-06-17
139254,2,2025-09-12
139256,10,2022-11-25
139262,8,2023-03-10
139270,8,2022-08-19
139271,8,2023-11-04
139286,2,2022-10-04
139289,8,2025-12-17
139290,8,2022-04-23
139291,8,2022-03-24
139300,8,2023-02-07
139305,8,2024-12-01
139312,6,2025-10-25
139320,8,2025-04-13
139329,1,2025-06-28
139347,8,2021-05-09
139378,8,2026-01-19
139389,8,2023-12-29
139394,4,2025-03-30
139395,4,2025-12-03
139410,3,2021-03-17
139435,8,2024-04-01
139440,1,2021-05-02
139446,10,2021-07-22
139461,8,2025-09-26
139468,2,2021-08-14
139468,3,2025-03-22
139473,2,2024-07-22
139487,10,2024-07-31
139505,3,2021-04-22
139518,6,2023-06-28
139532,3,2022-12-27
139550,4,2025-02-08
139562,2,2026-01-07
139567,8,2023-10-26
139569,3,2023-12-01
139574,4,2024-11-05
139596,8,2022-08-03
139613,8,2024-09-29
139629,8,2024-11-10
139636,8,2022-07-16
139638,8,2023-10-23
139641,8,2024-11-19
139649,8,2023-03-24
139652,1,2025-08-11
139661,8,2022-03-21
139662,2,2022-07-03
139663,8,2022-08-27
139689,8,2022-05-29
139711,8,2023-01-26
139734,8,2025-01-31
139735,8,2022-08-12
139736,8,2024-03-30
139746,8,2022-07-07
139758,8,2025-01-03
139765,8,2024-04-13
139778,8,2025-06-16
139790,3,2024-10-27
139797,3,2022-10-29
139799,2,2023-03-02
139799,3,2023-01-01
139817,4,2021-10-21
139823,5,2022-03-27
139825,8,2024-11-13
139827,2,2024-09-20
139844,3,2022-07-30
139848,8,2025-02-06
139850,1,2021-12-29
139852,8,2021-05-16
139884,2,2024-09-24
139912,8,2021-04-21
139943,4,2024-11-08
139950,7,2025-11-11
139960,8,2025-12-21
139961,8,2024-07-24
139976,4,2024-12-01
139990,1,2025-11-17
139997,8,2023-03-20
140000,8,2025-09-24
140009,8,2025-01-13
140030,8,2023-06-09
140033,8,2025-11-07
140036,8,2022-02-17
140041,8,2023-11-10
140077,8,2024-05-03
140087,8,2025-06-23
140092,8,2023-05-25
140094,8,2024-10-20
140104,1,2021-08-15
140111,8,2025-05-27
140117,8,2025-01-21
140127,1,2023-04-10
140128,8,2023-09-04
140139,8,2022-06-01
140145,1,2023-11-15
140157,8,2025-02-03
140173,2,2026-01-24
140177,8,2021-06-17
140180,7,2024-08-25
140183,7,2024-09-18
140187,4,2023-10-20
140191,8,2023-08-27
140193,8,2021-04-16
140211,1,2023-11-30
140216,8,2021-11-04
140217,8,2024-12-11
140224,8,2026-01-13
140236,8,2021-10-14
140237,2,2021-06-06
140238,8,2025-04-23
140242,8,2022-06-22
140250,1,2024-12-29
140266,8,2025-07-05
140291,8,2023-10-13
140292,4,2022-01-09
140313,8,2025-12-14
140314,8,2021-09-23
140317,8,2023-03-29
140318,8,2025-09-10
140321,8,2025-01-10
140331,8,2023-08-04
140334,9,2023-06-04
140336,8,2021-11-18
140351,3,2021-09-12
140359,8,2025-09-16
140387,4,2022-11-12
140392,8,2024-07-06
140402,8,2021-03-14
140419,3,2025-08-29
140421,8,2023-09-02
140448,8,2023-02-18
140459,7,2021-06-25
140461,8,2022-02-22
140465,7,2024-11-01
140470,8,2023-10-16
140473,8,2024-01-15
140479,6,2023-05-03
140483,4,2023-05-09
140487,8,2022-10-31
140490,8,2022-12-29
140516,8,2024-06-30
140518,8,2022-11-04
140521,8,2025-03-26
140545,4,2022-04-16
140546,4,2022-12-19
140547,6,2023-02-15
140552,1,2024-12-01
140554,1,2024-07-08
140584,3,2024-08-08
140591,8,2025-02-15
140592,8,2023-01-15
140593,8,2025-07-23
140601,5,2022-09-06
140634,8,2023-04-26
140646,2,2025-01-14
140655,8,2022-04-24
140666,6,2023-01-11
140670,8,2021-06-04
140674,6,2023-07-27
140676,4,2022-12-26
140680,1,2024-10-23
140686,8,2026-01-27
140708,8,2023-05-30
140714,1,2024-04-13
140715,8,2023-09-14
140732,3,2025-01-09
140747,1,2021-10-23
140749,2,2024-12-27
140750,2,2025-03-19
140787,8,2021-09-16
140790,8,2021-12-06
140801,4,2025-01-09
140817,4,2025-02-13
140824,8,2021-08-04
140830,1,2025-06-27
140842,8,2022-02-22
140847,4,2023-08-31
140856,4,2023-09-07
140863,8,2025-01-02
140876,4,2022-03-05
140880,4,2022-04-13
140890,7,2023-04-04
140896,7,2024-06-01
140897,7,2025-03-05
140907,5,2023-11-25
140933,8,2025-02-05
140955,5,2022-09-20
140970,4,2021-10-17
140993,8,2025-07-03
141023,2,2026-01-04
141043,8,2022-02-15
141048,10,2023-01-22
141072,9,2024-04-27
141077,3,2022-12-12
141084,2,2022-05-06
141092,8,2024-05-09
141094,8,2023-03-09
141100,8,2023-03-16
141111,10,2025-04-13
141113,8,2022-01-09
141115,7,2022-05-08
141125,8,2025-05-25
141134,8,2024-10-12
141136,8,2023-07-12
141147,8,2023-08-17
141149,8,2025-09-27
141154,8,2023-02-12
141155,10,2023-02-13
141160,8,2022-01-28
141173,2,2022-03-31
141198,10,2025-02-23
141229,8,2023-04-09
141233,10,2025-11-16
141240,1,2023-03-24
141263,6,2025-08-29
141273,3,2025-08-30
141273,2,2025-11-05
141274,8,2022-08-11
141278,1,2024-02-18
141279,8,2022-12-13
141287,10,2021-03-17
141309,2,2021-04-13
141341,3,2023-03-20
141345,2,2023-04-23
141354,8,2025-12-08
141380,8,2023-06-09
141415,1,2023-04-21
141438,3,2024-10-30
141440,2,2022-01-02
141449,8,2022-08-26
141457,3,2024-06-26
141492,8,2024-12-07
141500,10,2024-08-10
141502,8,2022-01-09
141508,2,2023-01-13
141526,8,2021-12-08
141538,3,2024-04-02
141548,3,2024-02-03
141553,10,2025-03-26
141555,2,2025-01-03
141571,4,2025-09-02
141575,10,2024-09-13
141611,3,2022-09-15
141622,8,2024-12-22
141629,8,2022-08-21
141633,5,2021-11-03
141638,8,2024-09-07
141640,8,2022-10-20
141644,2,2021-06-07
141652,1,2022-02-21
141661,3,2024-01-25
141664,3,2024-04-11
141678,2,2022-12-21
141681,2,2023-08-24
141681,3,2023-12-21
141684,10,2025-08-07
141686,3,2023-06-03
141690,8,2022-04-20
141695,3,2023-04-21
141695,2,2025-12-20
141712,2,2024-07-03
141715,1,2025-05-08
141730,1,2023-07-20
141747,10,2023-11-21
141758,3,2025-01-25
141789,4,2021-09-21
141803,8,2024-03-26
141805,8,2022-10-08
141809,8,2022-04-11
141820,8,2024-11-14
141822,8,2025-12-03
141834,8,2022-10-10
141836,8,2021-08-04
141847,8,2021-07-04
141850,8,2026-03-02
141861,8,2025-12-17
141863,8,2026-01-11
141867,8,2023-06-23
141885,8,2024-12-22
141890,1,2023-11-05
141899,8,2025-04-17
141900,8,2021-09-23
141903,8,2023-01-07
141919,3,2022-09-14
141920,2,2025-01-16
141929,4,2022-05-25
141932,10,2023-11-04
141955,8,2024-07-24
141957,7,2025-09-19
141988,1,2025-05-19
141998,3,2026-03-05
142000,5,2024-12-30
142005,8,2024-03-04
142026,8,2022-01-19
142027,2,2021-06-29
142028,8,2023-11-24
142039,8,2024-08-28
142040,8,2024-01-14
142050,3,2023-10-31
142057,1,2025-06-08
142065,8,2022-11-16
142080,8,2025-11-23
142097,10,2021-08-22
142129,1,2022-08-30
142142,8,2022-04-21
142149,8,2023-06-15
142154,8,2024-01-19
142164,3,2022-04-05
142187,8,2021-07-06
142192,5,2024-01-01
142218,3,2022-08-15
142218,2,2022-04-12
142221,2,2021-12-23
142227,1,2023-04-04
142229,8,2023-09-26
142247,3,2025-01-19
142274,6,2022-02-01
142285,8,2021-10-24
142286,8,2024-03-03
142289,4,2025-03-12
142295,8,2024-04-03
142299,4,2025-11-16
142316,2,2021-10-06
142316,3,2024-12-07
142317,3,2024-09-30
142334,8,2023-10-25
142345,8,2021-07-24
142356,2,2022-10-13
142363,8,2023-12-05
142379,8,2023-10-01
142396,3,2022-05-21
142399,5,2021-12-10
142404,3,2024-02-15
142406,8,2026-02-16
142409,8,2023-06-12
142422,2,2024-07-21
142441,8,2022-09-28
142446,1,2024-09-11
142449,2,2025-04-23
142452,8,2022-01-01
142460,8,2021-05-05
142469,8,2025-02-25
142473,8,2022-09-29
142501,2,2023-07-30
142517,4,2023-06-06
142522,4,2023-05-18
142545,8,2023-06-13
142565,8,2022-04-03
142574,6,2024-03-03
142579,1,2021-06-24
142594,8,2021-11-17
142614,1,2022-04-26
142620,8,2021-06-25
142640,8,2023-03-15
142646,8,2025-07-25
142660,8,2025-08-15
142681,8,2022-02-06
142689,3,2022-03-28
142699,8,2025-01-31
142701,8,2023-06-23
142703,1,2022-08-12
142708,8,2022-06-14
142714,8,2024-05-10
142721,8,2025-12-26
142736,3,2025-06-13
142749,3,2023-01-01
142755,2,2021-08-10
142755,3,2023-06-30
142777,2,2021-08-20
142785,2,2022-01-15
142794,3,2021-12-31
142794,2,2024-08-18
142808,3,2022-10-23
142818,8,2022-08-30
142851,8,2023-02-15
142858,1,2021-07-08
142870,8,2023-08-18
142885,5,2021-11-13
142898,1,2021-07-31
142900,3,2022-09-16
142906,2,2023-01-31
142907,2,2025-08-26
142912,2,2024-11-23
142943,2,2022-02-07
142945,8,2021-05-18
142948,1,2023-06-27
142960,8,2023-07-17
142965,8,2024-08-23
142992,1,2021-08-30
142999,8,2026-01-28
143000,8,2025-03-20
143002,8,2021-08-26
143014,8,2021-12-30
143019,5,2022-01-21
143020,1,2025-11-14
143028,1,2023-06-25
143029,3,2021-12-03
143044,2,2023-07-12
143049,2,2025-07-31
143052,1,2024-02-18
143053,3,2023-12-01
143066,3,2025-08-21
143087,1,2024-02-18
143093,8,2022-09-16
143094,8,2021-10-21
143119,3,2025-10-17
143134,8,2021-10-01
143143,2,2023-12-03
143143,3,2025-02-16
143158,8,2022-04-03
143162,8,2025-10-15
143179,3,2025-09-05
143182,2,2022-01-25
143190,5,2025-01-05
143195,4,2025-06-24
143202,8,2025-07-08
143213,3,2022-06-09
143215,3,2022-03-19
143215,2,2023-12-11
143218,8,2023-04-07
143229,2,2021-12-06
143230,1,2023-09-15
143231,8,2021-04-04
143235,8,2024-02-08
143236,6,2023-12-17
143260,8,2021-05-23
143264,3,2026-01-28
143270,8,2023-11-02
143278,2,2021-10-15
143284,8,2022-09-05
143287,1,2026-02-03
143298,5,2023-03-12
143302,8,2023-09-14
143312,8,2023-05-14
143321,2,2022-11-09
143343,8,2025-01-30
143346,10,2024-03-29
143347,2,2022-03-21
143353,8,2024-03-10
143355,8,2024-03-21
143362,4,2025-10-02
143368,8,2024-03-22
143379,8,2023-10-24
143386,1,2025-08-01
143390,1,2021-06-16
143400,8,2022-07-09
143405,8,2024-08-15
143407,1,2024-05-20
143425,2,2024-05-13
143425,3,2023-11-05
143444,1,2022-08-29
143463,8,2022-07-10
143466,8,2022-03-24
143468,8,2025-11-24
143469,8,2023-10-05
143480,5,2023-10-19
143490,1,2023-01-21
143497,1,2025-11-21
143508,2,2023-07-09
143508,3,2025-07-10
143514,5,2022-11-14
143520,5,2022-07-14
143525,5,2023-07-22
143530,8,2023-07-25
143532,8,2025-09-19
143543,8,2021-05-18
143545,5,2025-07-15
143556,8,2025-04-12
143561,4,2021-08-07
143573,8,2024-01-08
143575,8,2025-02-06
143604,3,2022-07-30
143604,2,2023-04-22
143610,3,2023-07-05
143628,8,2025-04-07
143631,8,2023-03-06
143636,5,2025-09-04
143647,2,2024-06-24
143653,8,2023-05-05
143656,2,2023-08-02
143661,8,2024-07-06
143673,8,2021-06-28
143680,8,2023-03-13
143684,8,2023-01-28
143696,1,2024-04-14
143704,8,2025-08-02
143706,10,2021-12-15
143710,8,2025-11-18
143712,8,2021-06-30
143726,5,2023-08-04
143733,1,2025-10-10
143736,8,2025-11-29
143738,8,2022-09-01
143739,8,2025-09-15
143748,8,2025-06-15
143752,8,2021-05-31
143757,8,2025-02-20
143759,1,2022-12-25
143769,1,2023-04-09
143770,4,2021-05-02
143771,7,2022-04-26
143785,1,2024-09-24
143786,8,2021-05-17
143797,8,2023-09-29
143801,8,2024-10-10
143815,3,2023-09-14
143822,3,2023-12-01
143827,10,2024-08-05
143831,8,2024-12-29
143839,5,2023-08-20
143841,8,2022-10-11
143850,8,2025-08-19
143854,8,2023-05-30
143878,3,2022-02-23
143891,5,2022-12-10
143895,8,2024-01-02
143896,8,2022-03-31
143901,8,2025-11-07
143912,3,2021-07-19
143912,2,2025-09-19
143917,8,2021-10-13
143927,8,2025-10-02
143943,8,2023-02-18
143952,8,2021-05-21
143955,8,2022-10-11
143969,8,2023-09-12
143990,8,2021-04-30
144006,3,2021-07-18
144010,8,2024-01-10
144017,6,2025-08-30
144025,8,2023-07-06
144033,1,2023-02-17
144035,1,2025-01-10
144048,8,2024-11-18
144069,5,2023-12-03
144080,1,2021-10-28
144082,8,2025-09-04
144089,8,2021-05-13
144112,8,2023-01-17
144113,9,2023-01-29
144120,8,2025-11-27
144121,1,2025-04-16
144125,4,2022-06-10
144129,5,2024-10-05
144133,8,2025-07-18
144135,3,2022-06-12
144145,8,2022-08-14
144148,8,2024-06-11
144166,4,2024-04-19
144174,10,2025-09-08
144179,4,2021-12-09
144192,3,2021-05-09
144193,3,2025-05-18
144193,2,2023-01-11
144254,8,2021-05-09
144257,6,2021-09-23
144269,8,2021-08-28
144290,8,2022-07-06
144292,3,2023-10-19
144294,3,2022-12-08
144302,3,2023-01-28
144312,10,2026-01-22
144314,8,2022-04-22
144327,8,2024-02-11
144350,8,2021-11-14
144351,8,2023-04-14
144376,8,2023-10-16
144383,8,2022-04-14
144405,8,2025-06-12
144407,8,2025-06-21
144417,8,2024-08-05
144422,3,2023-01-17
144426,8,2023-11-20
144433,1,2021-07-27
144435,2,2022-01-08
144455,10,2023-03-20
144465,8,2024-02-26
144466,8,2026-03-08
144474,10,2023-07-12
144477,10,2024-08-28
144488,10,2023-03-23
144496,1,2022-10-06
144505,8,2023-02-11
144518,8,2023-09-15
144532,1,2022-07-04
144552,3,2023-03-10
144554,2,2026-02-27
144569,3,2023-04-27
144575,1,2021-09-30
144581,1,2024-06-28
144584,3,2024-01-25
144585,8,2025-10-21
144594,8,2024-12-25
144603,1,2025-01-14
144615,8,2025-06-30
144617,8,2022-08-05
144619,8,2021-07-17
144623,3,2023-05-31
144623,2,2025-08-13
144642,1,2021-05-09
144643,3,2024-09-02
144643,2,2025-02-03
144645,2,2021-06-03
144674,10,2022-09-10
144691,7,2021-03-20
144692,8,2021-05-06
144699,3,2023-12-04
144699,2,2025-07-22
144705,8,2023-05-02
144715,8,2021-10-13
144725,8,2025-05-27
144728,8,2021-05-04
144730,3,2022-02-19
144737,8,2021-12-13
144740,4,2022-05-02
144784,6,2022-06-23
144792,3,2021-09-15
144793,8,2024-01-19
144800,10,2021-05-19
144827,9,2023-02-23
144829,8,2021-06-11
144833,8,2023-03-30
144847,8,2021-05-01
144860,7,2025-05-20
144861,8,2021-06-10
144862,7,2025-11-02
144866,3,2022-12-23
144876,4,2025-11-06
144892,3,2023-02-16
144898,3,2025-11-24
144901,3,2025-11-04
144902,8,2021-08-23
144903,2,2024-06-11
144909,3,2024-09-07
144910,8,2024-03-11
144924,8,2021-07-10
144925,8,2022-12-22
144950,3,2021-04-08
144969,1,2022-03-15
144981,8,2022-08-11
144982,1,2022-03-12
144988,1,2024-11-05
144995,2,2023-08-09
144995,3,2025-05-08
145020,3,2021-07-26
145031,8,2024-08-25
145045,2,2022-10-30
145057,3,2022-11-01
145073,8,2023-03-25
145088,6,2025-07-01
145090,8,2021-03-11
145097,1,2024-02-28
145133,5,2023-12-26
145141,8,2022-10-31
145155,8,2023-06-04
145167,3,2025-02-12
145167,2,2021-07-01
145169,10,2026-01-08
145171,8,2021-07-15
145173,8,2024-06-11
145183,2,2022-10-14
145192,8,2025-09-28
145212,8,2022-11-26
145215,8,2025-03-23
145250,8,2024-09-06
145264,2,2022-02-27
145264,3,2022-05-05
145265,1,2024-09-15
145272,2,2023-03-08
145274,3,2024-12-22
145276,3,2026-02-14
145276,2,2026-03-08
145280,8,2025-12-21
145292,8,2024-04-02
145296,8,2021-12-11
145300,4,2022-07-09
145301,8,2025-07-14
145302,8,2022-01-03
145310,8,2025-11-06
145319,3,2024-02-10
145323,6,2024-02-17
145325,3,2025-12-11
145329,8,2024-12-01
145331,2,2021-11-05
145332,2,2021-04-17
145335,8,2024-10-23
145340,2,2023-10-22
145340,3,2025-06-12
145341,8,2023-06-18
145348,3,2025-02-11
145349,2,2023-01-27
145358,8,2022-04-07
145366,3,2024-11-29
145370,8,2022-09-10
145385,8,2023-04-12
145386,3,2022-02-24
145405,3,2026-02-11
145422,10,2023-01-02
145442,8,2023-02-01
145447,3,2021-07-08
145456,2,2024-03-14
145457,3,2025-07-20
145457,2,2025-09-02
145459,4,2024-09-05
145465,8,2023-01-08
145468,8,2025-03-17
145474,3,2021-09-25
145474,2,2022-05-17
145479,2,2025-05-25
145479,3,2026-01-28
145480,8,2022-01-21
145483,8,2021-04-11
145514,3,2024-10-18
145514,2,2022-02-16
145527,3,2024-05-17
145532,1,2022-04-07
145535,1,2022-08-24
145540,2,2026-01-27
145556,2,2022-07-22
145564,3,2024-04-29
145567,8,2024-02-28
145568,4,2022-06-21
145570,8,2021-12-30
145577,3,2022-11-01
145577,2,2023-06-21
145607,8,2021-05-04
145616,8,2026-02-23
145632,5,2023-10-25
145652,4,2021-12-03
145653,4,2023-07-08
145654,8,2023-11-09
145667,3,2021-07-17
145703,8,2023-03-30
145704,2,2025-07-10
145709,10,2021-10-31
145729,4,2022-03-26
145730,8,2021-05-31
145737,4,2022-01-05
145750,2,2023-08-19
145771,2,2022-08-20
145781,4,2026-01-07
145793,2,2021-11-08
145797,3,2022-02-28
145797,2,2024-10-25
145802,2,2024-09-03
145802,3,2022-05-31
145808,2,2024-07-02
145810,3,2023-09-10
145812,1,2023-04-14
145820,2,2021-06-19
145824,2,2025-12-16
145829,8,2021-05-06
145832,3,2023-07-17
145835,8,2025-09-14
145836,8,2024-06-07
145850,1,2024-02-27
145870,8,2024-02-16
145875,10,2023-05-20
145876,6,2021-10-18
145889,3,2023-11-26
145889,2,2023-01-21
145890,6,2023-03-18
145907,8,2024-10-23
145926,2,2025-10-04
145937,8,2025-04-11
145939,8,2025-09-26
145945,8,2025-01-29
145946,8,2023-10-22
145948,8,2023-06-14
145964,1,2025-03-25
145970,1,2022-02-23
145979,6,2023-12-27
145980,1,2025-08-18
145986,8,2024-07-02
146022,8,2023-03-30
146027,8,2021-07-26
146039,4,2024-12-07
146061,8,2022-05-03
146062,8,2025-12-31
146063,1,2021-09-19
146064,8,2023-04-17
146066,8,2025-01-21
146067,8,2023-04-13
146069,8,2021-07-29
146071,10,2023-10-26
146073,8,2022-01-15
146075,10,2021-07-24
146086,8,2024-01-13
146096,8,2021-04-09
146100,8,2022-04-27
146102,10,2024-01-10
146105,8,2021-03-12
146109,1,2021-12-30
146111,2,2021-06-23
146151,2,2024-06-18
146154,3,2024-11-09
146154,2,2021-10-09
146176,1,2023-12-25
146180,8,2021-11-13
146183,8,2024-06-14
146184,8,2024-12-23
146191,8,2022-06-08
146199,4,2022-09-21
146200,4,2025-08-31
146201,5,2024-01-30
146213,8,2023-06-26
146217,8,2023-03-13
146219,8,2021-09-22
146225,8,2022-04-24
146238,3,2022-11-14
146240,8,2021-05-25
146241,8,2021-11-21
146245,1,2025-06-26
146247,1,2021-03-18
146262,1,2023-08-26
146267,8,2022-12-01
146281,1,2023-04-04
146285,8,2024-09-24
146286,8,2025-05-20
146288,2,2024-10-26
146288,3,2022-07-30
146296,8,2024-12-03
146320,8,2021-03-15
146333,8,2022-02-08
146336,1,2025-03-13
146341,1,2024-08-30
146353,8,2022-04-17
146354,8,2021-03-14
146355,8,2022-05-23
146359,4,2024-07-09
146361,4,2025-10-02
146379,8,2023-08-19
146380,1,2024-08-25
146401,5,2022-06-17
146410,8,2023-10-26
146415,8,2025-06-02
146418,10,2025-11-24
146420,8,2025-03-16
146423,8,2023-02-28
146426,4,2025-12-04
146431,8,2025-05-19
146432,8,2024-04-10
146434,8,2022-06-21
146452,8,2025-01-06
146457,8,2021-09-09
146461,8,2025-01-26
146466,8,2023-02-07
146473,8,2023-12-04
146474,2,2022-06-11
146476,8,2021-05-15
146485,8,2023-07-01
146487,8,2023-11-08
146507,8,2024-01-31
146541,8,2023-05-23
146542,8,2021-12-25
146549,3,2021-06-20
146551,4,2022-12-01
146557,4,2025-02-06
146559,1,2023-03-15
146565,8,2023-09-28
146568,2,2021-12-05
146570,1,2023-03-25
146589,8,2024-12-06
146611,8,2022-05-16
146618,2,2022-07-17
146619,8,2021-06-20
146622,7,2022-12-29
146633,8,2025-06-11
146634,8,2021-06-16
146639,1,2021-06-08
146640,8,2025-08-09
146711,4,2022-04-06
146725,8,2022-08-18
146739,8,2022-05-25
146746,2,2022-11-19
146746,3,2024-12-01
146749,8,2023-10-22
146757,3,2023-11-17
146757,2,2022-02-26
146765,1,2021-08-09
146766,4,2023-03-18
146796,8,2021-09-24
146797,8,2024-05-14
146801,8,2022-01-28
146802,1,2021-07-30
146808,8,2022-04-02
146818,8,2023-05-14
146830,9,2022-10-05
146831,8,2022-01-20
146840,8,2025-12-12
146842,6,2024-12-05
146848,9,2025-12-26
146852,8,2021-12-24
146864,1,2023-07-10
146866,1,2024-08-30
146887,8,2024-03-27
146890,8,2022-01-16
146893,8,2023-09-12
146902,1,2024-12-26
146918,1,2023-11-23
146924,8,2025-07-03
146929,8,2022-09-29
146955,3,2023-03-14
146960,1,2026-03-08
146961,4,2026-02-21
146970,8,2023-05-05
146977,8,2025-03-18
146981,8,2026-01-26
147005,7,2026-01-28
147008,8,2024-10-23
147024,8,2025-08-01
147055,8,2022-02-16
147059,5,2023-05-12
147060,5,2024-01-16
147065,1,2021-09-29
147066,5,2022-05-19
147070,5,2026-03-09
147071,6,2025-10-23
147075,8,2023-11-11
147079,8,2024-05-28
147081,8,2025-07-23
147085,5,2024-04-29
147093,8,2025-05-13
147094,8,2024-10-29
147108,1,2022-10-19
147115,8,2022-05-02
147124,2,2024-05-31
147124,3,2022-10-06
147128,8,2023-02-19
147134,8,2024-07-03
147140,8,2022-07-30
147141,5,2023-05-27
147145,8,2022-09-04
147160,10,2022-08-21
147161,8,2025-11-20
147175,8,2024-06-12
147178,8,2025-02-24
147199,1,2022-06-09
147207,2,2022-03-04
147221,1,2024-12-15
147222,1,2025-03-22
147225,8,2021-11-30
147242,8,2026-01-14
147264,2,2021-08-01
147264,3,2024-04-28
147276,8,2025-03-20
147279,8,2023-04-03
147303,4,2021-05-24
147306,4,2023-11-08
147311,8,2024-05-01
147319,2,2024-06-19
147319,3,2022-05-26
147336,2,2023-01-12
147340,8,2025-07-23
147345,8,2025-03-05
147348,8,2022-01-18
147350,6,2023-03-19
147352,8,2024-02-22
147359,8,2022-07-16
147373,8,2021-06-10
147380,8,2024-09-05
147393,8,2023-03-04
147435,8,2024-05-18
147451,8,2024-09-01
147456,5,2024-04-15
147460,4,2022-06-29
147469,1,2023-12-23
147506,8,2024-04-05
147515,8,2021-07-02
147523,8,2022-01-21
147533,8,2022-09-22
147535,8,2024-04-03
147543,8,2025-11-14
147545,8,2023-07-01
147548,8,2025-12-08
147579,1,2024-03-28
147587,8,2023-03-10
147593,8,2024-09-22
147594,8,2025-10-18
147599,8,2022-01-17
147600,8,2025-12-25
147609,1,2025-11-20
147620,3,2021-04-24
147622,8,2025-04-17
147635,1,2023-08-01
147644,8,2022-01-19
147671,8,2021-10-22
147679,8,2021-11-28
147682,8,2024-09-05
147684,8,2022-08-26
147688,4,2023-07-16
147697,8,2021-07-09
147702,9,2022-05-01
147704,6,2023-02-08
147713,3,2024-06-15
147718,8,2021-03-29
147731,5,2025-04-12
147732,5,2021-04-17
147740,5,2021-12-06
147744,5,2021-04-02
147773,8,2022-11-03
147787,5,2023-01-30
147802,5,2024-02-15
147805,8,2022-02-21
147856,8,2023-05-16
147857,8,2022-04-02
147865,2,2023-05-19
147870,3,2024-12-27
147871,8,2023-08-02
147878,8,2021-12-25
147881,10,2025-01-27
147888,8,2022-07-21
147911,4,2025-05-08
